parenttype	parentname	name	value	index	id
counter	b_htarget	item.9	50pct	9	72
counter	b_htarget	itemcount	13	-1	73
counter	b_htarget	name	b_htarget	-1	110
counter	b_htarget	nextindex	0	-1	114
counter	b_htarget	nextvalue		-1	116
counter	b_htarget	selectedcount	0	-1	158
counter	b_htarget	selectedindex	0	-1	159
counter	b_htarget	selectedvalue		-1	160
counter	b_htarget	selectionmode	2	-1	162
counter	b_htarget	selectionrate	-1	-1	161
counter	b_htarget	typename	counter	-1	213
counter	b_htarget	unselectedcount	13	-1	214
counter	b_vtarget	item	1	-1	72
counter	b_vtarget	item.1	65pct	1	72
counter	b_vtarget	item.10	50pct	10	72
counter	b_vtarget	item.11	65pct	11	72
counter	b_vtarget	item.12	80pct	12	72
counter	b_vtarget	item.13	80pct	13	72
counter	b_vtarget	item.2	80pct	2	72
counter	b_vtarget	item.3	80pct	3	72
counter	b_vtarget	item.4	65pct	4	72
counter	b_vtarget	item.5	65pct	5	72
counter	b_vtarget	item.6	80pct	6	72
counter	b_vtarget	item.7	80pct	7	72
counter	b_vtarget	item.8	65pct	8	72
counter	b_vtarget	item.9	65pct	9	72
counter	b_vtarget	currentindex	1	-1	29
counter	b_vtarget	currentitem	1	-1	30
counter	b_vtarget	currentitemnumber	1	-1	31
counter	b_vtarget	currentvalue	1	-1	37
counter	b_vtarget	item	1	-1	72
counter	b_vtarget	item.1	65pct	1	72
counter	b_vtarget	item.10	50pct	10	72
counter	b_vtarget	item.11	65pct	11	72
counter	b_vtarget	item.12	80pct	12	72
counter	b_vtarget	item.13	80pct	13	72
counter	b_vtarget	item.2	80pct	2	72
counter	b_vtarget	item.3	80pct	3	72
counter	b_vtarget	item.4	65pct	4	72
counter	b_vtarget	item.5	65pct	5	72
counter	b_vtarget	item.6	80pct	6	72
counter	b_vtarget	item.7	80pct	7	72
counter	b_vtarget	item.8	65pct	8	72
counter	b_vtarget	item.9	65pct	9	72
counter	b_vtarget	itemcount	13	-1	73
counter	b_vtarget	name	b_vtarget	-1	110
counter	b_vtarget	nextindex	0	-1	114
counter	b_vtarget	nextvalue		-1	116
counter	b_vtarget	selectedcount	0	-1	158
counter	b_vtarget	selectedindex	0	-1	159
counter	b_vtarget	selectedvalue		-1	160
counter	b_vtarget	selectionmode	2	-1	162
counter	b_vtarget	selectionrate	-1	-1	161
counter	b_vtarget	typename	counter	-1	213
counter	b_vtarget	unselectedcount	13	-1	214
counter	g_htarget	item	1	-1	72
counter	g_htarget	item.1	20pct	1	72
counter	g_htarget	item.10	20pct	10	72
counter	g_htarget	item.11	20pct	11	72
counter	g_htarget	item.12	20pct	12	72
counter	g_htarget	item.13	80pct	13	72
counter	g_htarget	item.2	50pct	2	72
counter	g_htarget	item.3	20pct	3	72
counter	g_htarget	item.4	20pct	4	72
counter	g_htarget	item.5	20pct	5	72
counter	g_htarget	item.6	20pct	6	72
counter	g_htarget	item.7	50pct	7	72
counter	g_htarget	item.8	80pct	8	72
counter	g_htarget	item.9	80pct	9	72
counter	g_htarget	currentindex	1	-1	29
counter	g_htarget	currentitem	1	-1	30
counter	g_htarget	currentitemnumber	1	-1	31
counter	g_htarget	currentvalue	1	-1	37
counter	g_htarget	item	1	-1	72
counter	g_htarget	item.1	20pct	1	72
counter	g_htarget	item.10	20pct	10	72
counter	g_htarget	item.11	20pct	11	72
counter	g_htarget	item.12	20pct	12	72
counter	g_htarget	item.13	80pct	13	72
counter	g_htarget	item.2	50pct	2	72
counter	g_htarget	item.3	20pct	3	72
counter	g_htarget	item.4	20pct	4	72
counter	g_htarget	item.5	20pct	5	72
counter	g_htarget	item.6	20pct	6	72
counter	g_htarget	item.7	50pct	7	72
counter	g_htarget	item.8	80pct	8	72
counter	g_htarget	item.9	80pct	9	72
counter	g_htarget	itemcount	13	-1	73
counter	g_htarget	name	g_htarget	-1	110
counter	g_htarget	nextindex	0	-1	114
counter	g_htarget	nextvalue		-1	116
counter	g_htarget	selectedcount	0	-1	158
counter	g_htarget	selectedindex	0	-1	159
counter	g_htarget	selectedvalue		-1	160
counter	g_htarget	selectionmode	2	-1	162
counter	g_htarget	selectionrate	-1	-1	161
counter	g_htarget	typename	counter	-1	213
counter	g_htarget	unselectedcount	13	-1	214
counter	g_vtarget	item	1	-1	72
counter	g_vtarget	item.1	80pct	1	72
counter	g_vtarget	item.10	65pct	10	72
counter	g_vtarget	item.11	50pct	11	72
counter	g_vtarget	item.12	65pct	12	72
counter	g_vtarget	item.13	80pct	13	72
counter	g_vtarget	item.2	65pct	2	72
counter	g_vtarget	item.3	80pct	3	72
counter	g_vtarget	item.4	80pct	4	72
counter	g_vtarget	item.5	80pct	5	72
counter	g_vtarget	item.6	65pct	6	72
counter	g_vtarget	item.7	65pct	7	72
counter	g_vtarget	item.8	80pct	8	72
counter	g_vtarget	item.9	80pct	9	72
counter	g_vtarget	currentindex	1	-1	29
counter	g_vtarget	currentitem	1	-1	30
counter	g_vtarget	currentitemnumber	1	-1	31
counter	g_vtarget	currentvalue	1	-1	37
counter	g_vtarget	item	1	-1	72
counter	g_vtarget	item.1	80pct	1	72
counter	g_vtarget	item.10	65pct	10	72
counter	g_vtarget	item.11	50pct	11	72
counter	g_vtarget	item.12	65pct	12	72
counter	g_vtarget	item.13	80pct	13	72
counter	g_vtarget	item.2	65pct	2	72
counter	g_vtarget	item.3	80pct	3	72
counter	g_vtarget	item.4	80pct	4	72
counter	g_vtarget	item.5	80pct	5	72
counter	g_vtarget	item.6	65pct	6	72
counter	g_vtarget	item.7	65pct	7	72
counter	g_vtarget	item.8	80pct	8	72
counter	g_vtarget	item.9	80pct	9	72
counter	g_vtarget	itemcount	13	-1	73
counter	g_vtarget	name	g_vtarget	-1	110
counter	g_vtarget	nextindex	0	-1	114
counter	g_vtarget	nextvalue		-1	116
counter	g_vtarget	selectedcount	0	-1	158
counter	g_vtarget	selectedindex	0	-1	159
counter	g_vtarget	selectedvalue		-1	160
counter	g_vtarget	selectionmode	2	-1	162
counter	g_vtarget	selectionrate	-1	-1	161
counter	g_vtarget	typename	counter	-1	213
counter	g_vtarget	unselectedcount	13	-1	214
counter	hpos	item	1	-1	72
counter	hpos	item.1	20pct	1	72
counter	hpos	item.2	50pct	2	72
counter	hpos	item.3	80pct	3	72
counter	hpos	currentindex	0	-1	29
counter	hpos	currentitem	1	-1	30
counter	hpos	currentitemnumber	0	-1	31
counter	hpos	currentvalue	1	-1	37
counter	hpos	item	1	-1	72
counter	hpos	item.1	20pct	1	72
counter	hpos	item.2	50pct	2	72
counter	hpos	item.3	80pct	3	72
counter	hpos	itemcount	3	-1	73
counter	hpos	name	hpos	-1	110
counter	hpos	nextindex	1	-1	114
counter	hpos	nextvalue	20pct	-1	116
counter	hpos	selectedcount	1	-1	158
counter	hpos	selectedindex	1	-1	159
counter	hpos	selectedvalue	20pct	-1	160
counter	hpos	selectionmode	16	-1	162
counter	hpos	selectionrate	-1	-1	161
counter	hpos	typename	counter	-1	213
counter	hpos	unselectedcount	2	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_apeg_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	3	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	3	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_B_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	1	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	1	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	itemcount	1	-1	73
counter	counter	name	picture_base_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	1	-1	116
counter	counter	selectedcount	1	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	1	-1	160
counter	counter	selectionmode	6	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_bpeg_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	2	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	2	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_cpeg_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	1	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	1	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_G_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	1	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	1	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	itemcount	0	-1	73
counter	counter	name	picture_R_counter	-1	110
counter	counter	nextindex	1	-1	114
counter	counter	nextvalue	1	-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	1	-1	159
counter	counter	selectedvalue	1	-1	160
counter	counter	selectionmode	3	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	0	-1	214
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	item.10	10	10	72
counter	counter	item.11	11	11	72
counter	counter	item.12	12	12	72
counter	counter	item.13	13	13	72
counter	counter	item.2	2	2	72
counter	counter	item.3	3	3	72
counter	counter	item.4	4	4	72
counter	counter	item.5	5	5	72
counter	counter	item.6	6	6	72
counter	counter	item.7	7	7	72
counter	counter	item.8	8	8	72
counter	counter	item.9	9	9	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	item.10	10	10	72
counter	counter	item.11	11	11	72
counter	counter	item.12	12	12	72
counter	counter	item.13	13	13	72
counter	counter	item.2	2	2	72
counter	counter	item.3	3	3	72
counter	counter	item.4	4	4	72
counter	counter	item.5	5	5	72
counter	counter	item.6	6	6	72
counter	counter	item.7	7	7	72
counter	counter	item.8	8	8	72
counter	counter	item.9	9	9	72
counter	counter	itemcount	13	-1	73
counter	counter	name	picture_targetstate_counter	-1	110
counter	counter	nextindex	0	-1	114
counter	counter	nextvalue		-1	116
counter	counter	selectedcount	0	-1	158
counter	counter	selectedindex	0	-1	159
counter	counter	selectedvalue		-1	160
counter	counter	selectionmode	2	-1	162
counter	counter	selectionrate	-1	-1	161
counter	counter	typename	counter	-1	213
counter	counter	unselectedcount	13	-1	214
counter	problemnumber	item	1	-1	72
counter	problemnumber	item.1	0	1	72
counter	problemnumber	item.10	9	10	72
counter	problemnumber	item.11	10	11	72
counter	problemnumber	item.12	11	12	72
counter	problemnumber	item.13	12	13	72
counter	problemnumber	item.2	1	2	72
counter	problemnumber	item.3	2	3	72
counter	problemnumber	item.4	3	4	72
counter	problemnumber	item.5	4	5	72
counter	problemnumber	item.6	5	6	72
counter	problemnumber	item.7	6	7	72
counter	problemnumber	item.8	7	8	72
counter	problemnumber	item.9	8	9	72
counter	problemnumber	currentindex	0	-1	29
counter	problemnumber	currentitem	1	-1	30
counter	problemnumber	currentitemnumber	0	-1	31
counter	problemnumber	currentvalue	1	-1	37
counter	problemnumber	item	1	-1	72
counter	problemnumber	item.1	0	1	72
counter	problemnumber	item.10	9	10	72
counter	problemnumber	item.11	10	11	72
counter	problemnumber	item.12	11	12	72
counter	problemnumber	item.13	12	13	72
counter	problemnumber	item.2	1	2	72
counter	problemnumber	item.3	2	3	72
counter	problemnumber	item.4	3	4	72
counter	problemnumber	item.5	4	5	72
counter	problemnumber	item.6	5	6	72
counter	problemnumber	item.7	6	7	72
counter	problemnumber	item.8	7	8	72
counter	problemnumber	item.9	8	9	72
counter	problemnumber	itemcount	13	-1	73
counter	problemnumber	name	problemnumber	-1	110
counter	problemnumber	nextindex	1	-1	114
counter	problemnumber	nextvalue	0	-1	116
counter	problemnumber	selectedcount	1	-1	158
counter	problemnumber	selectedindex	1	-1	159
counter	problemnumber	selectedvalue	0	-1	160
counter	problemnumber	selectionmode	16	-1	162
counter	problemnumber	selectionrate	3	-1	161
counter	problemnumber	typename	counter	-1	213
counter	problemnumber	unselectedcount	12	-1	214
counter	r_htarget	item	1	-1	72
counter	r_htarget	item.1	80pct	1	72
counter	r_htarget	item.10	20pct	10	72
counter	r_htarget	item.11	20pct	11	72
counter	r_htarget	item.12	50pct	12	72
counter	r_htarget	item.13	50pct	13	72
counter	r_htarget	item.2	80pct	2	72
counter	r_htarget	item.3	50pct	3	72
counter	r_htarget	item.4	50pct	4	72
counter	r_htarget	item.5	50pct	5	72
counter	r_htarget	item.6	20pct	6	72
counter	r_htarget	item.7	50pct	7	72
counter	r_htarget	item.8	20pct	8	72
counter	r_htarget	item.9	50pct	9	72
counter	r_htarget	currentindex	1	-1	29
counter	r_htarget	currentitem	1	-1	30
counter	r_htarget	currentitemnumber	1	-1	31
counter	r_htarget	currentvalue	1	-1	37
counter	r_htarget	item	1	-1	72
counter	r_htarget	item.1	80pct	1	72
counter	r_htarget	item.10	20pct	10	72
counter	r_htarget	item.11	20pct	11	72
counter	r_htarget	item.12	50pct	12	72
counter	r_htarget	item.13	50pct	13	72
counter	r_htarget	item.2	80pct	2	72
counter	r_htarget	item.3	50pct	3	72
counter	r_htarget	item.4	50pct	4	72
counter	r_htarget	item.5	50pct	5	72
counter	r_htarget	item.6	20pct	6	72
counter	r_htarget	item.7	50pct	7	72
counter	r_htarget	item.8	20pct	8	72
counter	r_htarget	item.9	50pct	9	72
counter	r_htarget	itemcount	13	-1	73
counter	r_htarget	name	r_htarget	-1	110
counter	r_htarget	nextindex	1	-1	114
counter	r_htarget	nextvalue	80pct	-1	116
counter	r_htarget	selectedcount	1	-1	158
counter	r_htarget	selectedindex	1	-1	159
counter	r_htarget	selectedvalue	80pct	-1	160
counter	r_htarget	selectionmode	2	-1	162
counter	r_htarget	selectionrate	-1	-1	161
counter	r_htarget	typename	counter	-1	213
counter	r_htarget	unselectedcount	12	-1	214
counter	r_vtarget	item	1	-1	72
counter	r_vtarget	item.1	80pct	1	72
counter	r_vtarget	item.10	80pct	10	72
counter	r_vtarget	item.11	80pct	11	72
counter	r_vtarget	item.12	80pct	12	72
counter	r_vtarget	item.13	80pct	13	72
counter	r_vtarget	item.2	80pct	2	72
counter	r_vtarget	item.3	80pct	3	72
counter	r_vtarget	item.4	80pct	4	72
counter	r_vtarget	item.5	80pct	5	72
counter	r_vtarget	item.6	80pct	6	72
counter	r_vtarget	item.7	80pct	7	72
counter	r_vtarget	item.8	80pct	8	72
counter	r_vtarget	item.9	80pct	9	72
counter	r_vtarget	currentindex	1	-1	29
counter	r_vtarget	currentitem	1	-1	30
counter	r_vtarget	currentitemnumber	1	-1	31
counter	r_vtarget	currentvalue	1	-1	37
counter	r_vtarget	item	1	-1	72
counter	r_vtarget	item.1	80pct	1	72
counter	r_vtarget	item.10	80pct	10	72
counter	r_vtarget	item.11	80pct	11	72
counter	r_vtarget	item.12	80pct	12	72
counter	r_vtarget	item.13	80pct	13	72
counter	r_vtarget	item.2	80pct	2	72
counter	r_vtarget	item.3	80pct	3	72
counter	r_vtarget	item.4	80pct	4	72
counter	r_vtarget	item.5	80pct	5	72
counter	r_vtarget	item.6	80pct	6	72
counter	r_vtarget	item.7	80pct	7	72
counter	r_vtarget	item.8	80pct	8	72
counter	r_vtarget	item.9	80pct	9	72
counter	r_vtarget	itemcount	13	-1	73
counter	r_vtarget	name	r_vtarget	-1	110
counter	r_vtarget	nextindex	1	-1	114
counter	r_vtarget	nextvalue	80pct	-1	116
counter	r_vtarget	selectedcount	1	-1	158
counter	r_vtarget	selectedindex	1	-1	159
counter	r_vtarget	selectedvalue	80pct	-1	160
counter	r_vtarget	selectionmode	2	-1	162
counter	r_vtarget	selectionrate	-1	-1	161
counter	r_vtarget	typename	counter	-1	213
counter	r_vtarget	unselectedcount	12	-1	214
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	currentindex	1	-1	29
counter	counter	currentitem	1	-1	30
counter	counter	currentitemnumber	1	-1	31
counter	counter	currentvalue	1	-1	37
counter	counter	item	1	-1	72
counter	counter	item.1	1	1	72
counter	counter	itemcount	1	-1	73
